"searge","name","notch","sig","notchsig","classname","classnotch","package","side"
"field_4253_d","forest","d","LBiomeGenBase;","Lkd;","BiomeGenBase","kd","net/minecraft/src","0"
"field_4252_e","savanna","e","LBiomeGenBase;","Lkd;","BiomeGenBase","kd","net/minecraft/src","0"
"field_4251_f","shrubland","f","LBiomeGenBase;","Lkd;","BiomeGenBase","kd","net/minecraft/src","0"
"field_4250_g","taiga","g","LBiomeGenBase;","Lkd;","BiomeGenBase","kd","net/minecraft/src","0"
"field_4249_h","desert","h","LBiomeGenBase;","Lkd;","BiomeGenBase","kd","net/minecraft/src","0"
"field_4248_i","plains","i","LBiomeGenBase;","Lkd;","BiomeGenBase","kd","net/minecraft/src","0"
"field_4247_j","iceDesert","j","LBiomeGenBase;","Lkd;","BiomeGenBase","kd","net/minecraft/src","0"
"field_4246_k","tundra","k","LBiomeGenBase;","Lkd;","BiomeGenBase","kd","net/minecraft/src","0"
"field_4245_l","hell","l","LBiomeGenBase;","Lkd;","BiomeGenBase","kd","net/minecraft/src","0"
"field_28057_m","sky","m","LBiomeGenBase;","Lkd;","BiomeGenBase","kd","net/minecraft/src","0"
"field_6504_m","biomeName","n","Ljava/lang/String;","Ljava/lang/String;","BiomeGenBase","kd","net/minecraft/src","0"
"field_6503_n","color","o","I","I","BiomeGenBase","kd","net/minecraft/src","0"
"field_4242_o","topBlock","p","B","B","BiomeGenBase","kd","net/minecraft/src","0"
"field_4241_p","fillerBlock","q","B","B","BiomeGenBase","kd","net/minecraft/src","0"
"field_6502_q","field_6502_q","r","I","I","BiomeGenBase","kd","net/minecraft/src","0"
"field_25066_r","spawnableMonsterList","s","Ljava/util/List;","Ljava/util/List;","BiomeGenBase","kd","net/minecraft/src","0"
"field_25065_s","spawnableCreatureList","t","Ljava/util/List;","Ljava/util/List;","BiomeGenBase","kd","net/minecraft/src","0"
"field_25064_t","spawnableWaterCreatureList","u","Ljava/util/List;","Ljava/util/List;","BiomeGenBase","kd","net/minecraft/src","0"
"field_27080_u","enableSnow","v","Z","Z","BiomeGenBase","kd","net/minecraft/src","0"
"field_27079_v","enableRain","w","Z","Z","BiomeGenBase","kd","net/minecraft/src","0"
"field_4237_t","biomeLookupTable","x","[LBiomeGenBase;","[Lkd;","BiomeGenBase","kd","net/minecraft/src","0"
"field_1074_c","field_1074_c","c","I","I","PlayerControllerSP","os","net/minecraft/src","0"
"field_1073_d","field_1073_d","d","I","I","PlayerControllerSP","os","net/minecraft/src","0"
"field_1072_e","field_1072_e","e","I","I","PlayerControllerSP","os","net/minecraft/src","0"
"field_1071_f","curBlockDamage","f","F","F","PlayerControllerSP","os","net/minecraft/src","0"
"field_1070_g","prevBlockDamage","g","F","F","PlayerControllerSP","os","net/minecraft/src","0"
"field_1069_h","field_1069_h","h","F","F","PlayerControllerSP","os","net/minecraft/src","0"
"field_1068_i","blockHitWait","i","I","I","PlayerControllerSP","os","net/minecraft/src","0"
"field_28109_a","field_28109_a","a","LNetworkManager;","Lpf;","ThreadCloseConnection","xh","net/minecraft/src","0"
"field_1004_a","field_1004_a","a","Ljava/lang/String;","Ljava/lang/String;","LoadingScreenRenderer","mk","net/minecraft/src","0"
"field_1003_b","mc","b","LMinecraft;","LMinecraft;","LoadingScreenRenderer","mk","net/minecraft/src","0"
"field_1007_c","field_1007_c","c","Ljava/lang/String;","Ljava/lang/String;","LoadingScreenRenderer","mk","net/minecraft/src","0"
"field_1006_d","field_1006_d","d","J","J","LoadingScreenRenderer","mk","net/minecraft/src","0"
"field_1005_e","field_1005_e","e","Z","Z","LoadingScreenRenderer","mk","net/minecraft/src","0"
"field_515_a","xPosition","a","I","I","Packet6SpawnPosition","rc","net/minecraft/src","0"
"field_514_b","yPosition","b","I","I","Packet6SpawnPosition","rc","net/minecraft/src","0"
"field_516_c","zPosition","c","I","I","Packet6SpawnPosition","rc","net/minecraft/src","0"
"field_6363_a","localFlag","a","Z","Z","BlockBreakable","jp","net/minecraft/src","0"
"field_1138_g","field_1138_g","g","[F","[F","TextureWaterFlowFX","oh","net/minecraft/src","0"
"field_1137_h","field_1137_h","h","[F","[F","TextureWaterFlowFX","oh","net/minecraft/src","0"
"field_1136_i","field_1136_i","i","[F","[F","TextureWaterFlowFX","oh","net/minecraft/src","0"
"field_1135_j","field_1135_j","j","[F","[F","TextureWaterFlowFX","oh","net/minecraft/src","0"
"field_1134_k","field_1134_k","k","I","I","TextureWaterFlowFX","oh","net/minecraft/src","0"
"field_28146_a","field_28146_a","a","LMinecraft;","LMinecraft;","ThreadCheckHasPaid","kp","net/minecraft/src","0"
"field_15235_a","field_15235_a","a","I","I","WorldGenLakes","dj","net/minecraft/src","0"
"field_1763_a","worldObj","a","LWorld;","Lfd;","WorldRenderer","dk","net/minecraft/src","0"
"field_1744_C","glRenderList","C","I","I","WorldRenderer","dk","net/minecraft/src","0"
"field_1742_D","tessellator","D","LTessellator;","Lnw;","WorldRenderer","dk","net/minecraft/src","0"
"field_1762_b","chunksUpdated","b","I","I","WorldRenderer","dk","net/minecraft/src","0"
"field_1761_c","posX","c","I","I","WorldRenderer","dk","net/minecraft/src","0"
"field_1760_d","posY","d","I","I","WorldRenderer","dk","net/minecraft/src","0"
"field_1759_e","posZ","e","I","I","WorldRenderer","dk","net/minecraft/src","0"
"field_1758_f","sizeWidth","f","I","I","WorldRenderer","dk","net/minecraft/src","0"
"field_1757_g","sizeHeight","g","I","I","WorldRenderer","dk","net/minecraft/src","0"
"field_1756_h","sizeDepth","h","I","I","WorldRenderer","dk","net/minecraft/src","0"
"field_1755_i","posXMinus","i","I","I","WorldRenderer","dk","net/minecraft/src","0"
"field_1754_j","posYMinus","j","I","I","WorldRenderer","dk","net/minecraft/src","0"
"field_1753_k","posZMinus","k","I","I","WorldRenderer","dk","net/minecraft/src","0"
"field_1752_l","posXClip","l","I","I","WorldRenderer","dk","net/minecraft/src","0"
"field_1751_m","posYClip","m","I","I","WorldRenderer","dk","net/minecraft/src","0"
"field_1750_n","posZClip","n","I","I","WorldRenderer","dk","net/minecraft/src","0"
"field_1749_o","isInFrustum","o","Z","Z","WorldRenderer","dk","net/minecraft/src","0"
"field_1748_p","skipRenderPass","p","[Z","[Z","WorldRenderer","dk","net/minecraft/src","0"
"field_1746_q","posXPlus","q","I","I","WorldRenderer","dk","net/minecraft/src","0"
"field_1743_r","posYPlus","r","I","I","WorldRenderer","dk","net/minecraft/src","0"
"field_1741_s","posZPlus","s","I","I","WorldRenderer","dk","net/minecraft/src","0"
"field_1740_t","rendererRadius","t","F","F","WorldRenderer","dk","net/minecraft/src","0"
"field_1738_u","needsUpdate","u","Z","Z","WorldRenderer","dk","net/minecraft/src","0"
"field_1736_v","rendererBoundingBox","v","LAxisAlignedBB;","Leq;","WorldRenderer","dk","net/minecraft/src","0"
"field_1735_w","chunkIndex","w","I","I","WorldRenderer","dk","net/minecraft/src","0"
"field_1734_x","isVisible","x","Z","Z","WorldRenderer","dk","net/minecraft/src","0"
"field_1733_y","isWaitingOnOcclusionQuery","y","Z","Z","WorldRenderer","dk","net/minecraft/src","0"
"field_1732_z","glOcclusionQuery","z","I","I","WorldRenderer","dk","net/minecraft/src","0"
"field_1747_A","isChunkLit","A","Z","Z","WorldRenderer","dk","net/minecraft/src","0"
"field_1739_E","isInitialized","E","Z","Z","WorldRenderer","dk","net/minecraft/src","0"
"field_1745_B","tileEntityRenderers","B","Ljava/util/List;","Ljava/util/List;","WorldRenderer","dk","net/minecraft/src","0"
"field_1737_F","tileEntities","F","Ljava/util/List;","Ljava/util/List;","WorldRenderer","dk","net/minecraft/src","0"
"field_4157_a","liquidBlockId","a","I","I","WorldGenLiquids","xo","net/minecraft/src","0"
"field_27231_a","field_27231_a","a","LStatsSyncher;","Lcj;","ThreadStatSyncherReceive","vk","net/minecraft/src","0"
"field_591_a","sndSystem","a","Lpaulscode/sound/SoundSystem;","Lpaulscode/sound/SoundSystem;","SoundManager","yo","net/minecraft/src","0"
"field_590_b","soundPoolSounds","b","LSoundPool;","Lhr;","SoundManager","yo","net/minecraft/src","0"
"field_589_c","soundPoolStreaming","c","LSoundPool;","Lhr;","SoundManager","yo","net/minecraft/src","0"
"field_588_d","soundPoolMusic","d","LSoundPool;","Lhr;","SoundManager","yo","net/minecraft/src","0"
"field_587_e","field_587_e","e","I","I","SoundManager","yo","net/minecraft/src","0"
"field_586_f","options","f","LGameSettings;","Lkv;","SoundManager","yo","net/minecraft/src","0"
"field_585_g","loaded","g","Z","Z","SoundManager","yo","net/minecraft/src","0"
"field_584_h","rand","h","Ljava/util/Random;","Ljava/util/Random;","SoundManager","yo","net/minecraft/src","0"
"field_583_i","ticksBeforeMusic","i","I","I","SoundManager","yo","net/minecraft/src","0"
"field_27244_a","field_27244_a","a","Ljava/lang/String;","Ljava/lang/String;","J_JsonStringNodeBuilder","f","net/minecraft/src","0"
"field_1242_a","field_1242_a","a","I","I","RenderList","tg","net/minecraft/src","0"
"field_1241_b","field_1241_b","b","I","I","RenderList","tg","net/minecraft/src","0"
"field_1240_c","field_1240_c","c","I","I","RenderList","tg","net/minecraft/src","0"
"field_1239_d","field_1239_d","d","F","F","RenderList","tg","net/minecraft/src","0"
"field_1238_e","field_1238_e","e","F","F","RenderList","tg","net/minecraft/src","0"
"field_1237_f","field_1237_f","f","F","F","RenderList","tg","net/minecraft/src","0"
"field_1236_g","field_1236_g","g","Ljava/nio/IntBuffer;","Ljava/nio/IntBuffer;","RenderList","tg","net/minecraft/src","0"
"field_1235_h","field_1235_h","h","Z","Z","RenderList","tg","net/minecraft/src","0"
"field_1234_i","field_1234_i","i","Z","Z","RenderList","tg","net/minecraft/src","0"
"field_28060_a","field_28060_a","a","I","I","WorldGenTallGrass","ap","net/minecraft/src","0"
"field_28059_b","field_28059_b","b","I","I","WorldGenTallGrass","ap","net/minecraft/src","0"
"field_1706_a","image","a","Ljava/awt/image/BufferedImage;","Ljava/awt/image/BufferedImage;","ThreadDownloadImageData","ek","net/minecraft/src","0"
"field_1705_b","referenceCount","b","I","I","ThreadDownloadImageData","ek","net/minecraft/src","0"
"field_1708_c","textureName","c","I","I","ThreadDownloadImageData","ek","net/minecraft/src","0"
"field_1707_d","textureSetupComplete","d","Z","Z","ThreadDownloadImageData","ek","net/minecraft/src","0"
"field_1401_j","corners","j","[LPositionTextureVertex;","[Lib;","ModelRenderer","ps","net/minecraft/src","0"
"field_1400_k","faces","k","[LTexturedQuad;","[Ltz;","ModelRenderer","ps","net/minecraft/src","0"
"field_1399_l","textureOffsetX","l","I","I","ModelRenderer","ps","net/minecraft/src","0"
"field_1398_m","textureOffsetY","m","I","I","ModelRenderer","ps","net/minecraft/src","0"
"field_1410_a","rotationPointX","a","F","F","ModelRenderer","ps","net/minecraft/src","0"
"field_1409_b","rotationPointY","b","F","F","ModelRenderer","ps","net/minecraft/src","0"
"field_1408_c","rotationPointZ","c","F","F","ModelRenderer","ps","net/minecraft/src","0"
"field_1407_d","rotateAngleX","d","F","F","ModelRenderer","ps","net/minecraft/src","0"
"field_1406_e","rotateAngleY","e","F","F","ModelRenderer","ps","net/minecraft/src","0"
"field_1405_f","rotateAngleZ","f","F","F","ModelRenderer","ps","net/minecraft/src","0"
"field_1397_n","compiled","n","Z","Z","ModelRenderer","ps","net/minecraft/src","0"
"field_1396_o","displayList","o","I","I","ModelRenderer","ps","net/minecraft/src","0"
"field_1404_g","mirror","g","Z","Z","ModelRenderer","ps","net/minecraft/src","0"
"field_1403_h","showModel","h","Z","Z","ModelRenderer","ps","net/minecraft/src","0"
"field_1402_i","field_1402_i","i","Z","Z","ModelRenderer","ps","net/minecraft/src","0"
"field_829_a","delay","a","I","I","TileEntityMobSpawner","cy","net/minecraft/src","0"
"field_828_b","mobID","i","Ljava/lang/String;","Ljava/lang/String;","TileEntityMobSpawner","cy","net/minecraft/src","0"
"field_831_c","yaw","b","D","D","TileEntityMobSpawner","cy","net/minecraft/src","0"
"field_830_d","yaw2","c","D","D","TileEntityMobSpawner","cy","net/minecraft/src","0"
"field_1772_a","blockAccess","c","LIBlockAccess;","Lxp;","RenderBlocks","cv","net/minecraft/src","0"
"field_1771_b","overrideBlockTexture","d","I","I","RenderBlocks","cv","net/minecraft/src","0"
"field_1774_c","flipTexture","e","Z","Z","RenderBlocks","cv","net/minecraft/src","0"
"field_1773_d","renderAllFaces","f","Z","Z","RenderBlocks","cv","net/minecraft/src","0"
"field_27406_a","fancyGrass","a","Z","Z","RenderBlocks","cv","net/minecraft/src","0"
"field_31088_b","useInventoryTint","b","Z","Z","RenderBlocks","cv","net/minecraft/src","0"
"field_31087_g","uvRotateEast","g","I","I","RenderBlocks","cv","net/minecraft/src","0"
"field_31086_h","uvRotateWest","h","I","I","RenderBlocks","cv","net/minecraft/src","0"
"field_31085_i","uvRotateSouth","i","I","I","RenderBlocks","cv","net/minecraft/src","0"
"field_31084_j","uvRotateNorth","j","I","I","RenderBlocks","cv","net/minecraft/src","0"
"field_31083_k","uvRotateTop","k","I","I","RenderBlocks","cv","net/minecraft/src","0"
"field_31082_l","uvRotateBottom","l","I","I","RenderBlocks","cv","net/minecraft/src","0"
"field_22385_e","enableAO","m","Z","Z","RenderBlocks","cv","net/minecraft/src","0"
"field_22384_f","lightValueOwn","n","F","F","RenderBlocks","cv","net/minecraft/src","0"
"field_22383_g","aoLightValueXNeg","o","F","F","RenderBlocks","cv","net/minecraft/src","0"
"field_22382_h","aoLightValueYNeg","p","F","F","RenderBlocks","cv","net/minecraft/src","0"
"field_22381_i","aoLightValueZNeg","q","F","F","RenderBlocks","cv","net/minecraft/src","0"
"field_22380_j","aoLightValueXPos","r","F","F","RenderBlocks","cv","net/minecraft/src","0"
"field_22379_k","aoLightValueYPos","s","F","F","RenderBlocks","cv","net/minecraft/src","0"
"field_22378_l","aoLightValueZPos","t","F","F","RenderBlocks","cv","net/minecraft/src","0"
"field_22377_m","aoLightValueScratchXYZNNN","u","F","F","RenderBlocks","cv","net/minecraft/src","0"
"field_22376_n","aoLightValueScratchXYNN","v","F","F","RenderBlocks","cv","net/minecraft/src","0"
"field_22375_o","aoLightValueScratchXYZNNP","w","F","F","RenderBlocks","cv","net/minecraft/src","0"
"field_22374_p","aoLightValueScratchYZNN","x","F","F","RenderBlocks","cv","net/minecraft/src","0"
"field_22373_q","aoLightValueScratchYZNP","y","F","F","RenderBlocks","cv","net/minecraft/src","0"
"field_22372_r","aoLightValueScratchXYZPNN","z","F","F","RenderBlocks","cv","net/minecraft/src","0"
"field_22371_s","aoLightValueScratchXYPN","A","F","F","RenderBlocks","cv","net/minecraft/src","0"
"field_22370_t","aoLightValueScratchXYZPNP","B","F","F","RenderBlocks","cv","net/minecraft/src","0"
"field_22369_u","aoLightValueScratchXYZNPN","C","F","F","RenderBlocks","cv","net/minecraft/src","0"
"field_22368_v","aoLightValueScratchXYNP","D","F","F","RenderBlocks","cv","net/minecraft/src","0"
"field_22367_w","aoLightValueScratchXYZNPP","E","F","F","RenderBlocks","cv","net/minecraft/src","0"
"field_22366_x","aoLightValueScratchYZPN","F","F","F","RenderBlocks","cv","net/minecraft/src","0"
"field_22365_y","aoLightValueScratchXYZPPN","G","F","F","RenderBlocks","cv","net/minecraft/src","0"
"field_22364_z","aoLightValueScratchXYPP","H","F","F","RenderBlocks","cv","net/minecraft/src","0"
"field_22362_A","aoLightValueScratchYZPP","I","F","F","RenderBlocks","cv","net/minecraft/src","0"
"field_22360_B","aoLightValueScratchXYZPPP","J","F","F","RenderBlocks","cv","net/minecraft/src","0"
"field_22358_C","aoLightValueScratchXZNN","K","F","F","RenderBlocks","cv","net/minecraft/src","0"
"field_22356_D","aoLightValueScratchXZPN","L","F","F","RenderBlocks","cv","net/minecraft/src","0"
"field_22354_E","aoLightValueScratchXZNP","M","F","F","RenderBlocks","cv","net/minecraft/src","0"
"field_22353_F","aoLightValueScratchXZPP","N","F","F","RenderBlocks","cv","net/minecraft/src","0"
"field_22352_G","aoDebugEnable","O","I","I","RenderBlocks","cv","net/minecraft/src","0"
"field_22351_H","colorRedTopLeft","P","F","F","RenderBlocks","cv","net/minecraft/src","0"
"field_22350_I","colorRedBottomLeft","Q","F","F","RenderBlocks","cv","net/minecraft/src","0"
"field_22349_J","colorRedBottomRight","R","F","F","RenderBlocks","cv","net/minecraft/src","0"
"field_22348_K","colorRedTopRight","S","F","F","RenderBlocks","cv","net/minecraft/src","0"
"field_22347_L","colorGreenTopLeft","T","F","F","RenderBlocks","cv","net/minecraft/src","0"
"field_22346_M","colorGreenBottomLeft","U","F","F","RenderBlocks","cv","net/minecraft/src","0"
"field_22345_N","colorGreenBottomRight","V","F","F","RenderBlocks","cv","net/minecraft/src","0"
"field_22344_O","colorGreenTopRight","W","F","F","RenderBlocks","cv","net/minecraft/src","0"
"field_22343_P","colorBlueTopLeft","X","F","F","RenderBlocks","cv","net/minecraft/src","0"
"field_22342_Q","colorBlueBottomLeft","Y","F","F","RenderBlocks","cv","net/minecraft/src","0"
"field_22341_R","colorBlueBottomRight","Z","F","F","RenderBlocks","cv","net/minecraft/src","0"
"field_22340_S","colorBlueTopRight","aa","F","F","RenderBlocks","cv","net/minecraft/src","0"
"field_22339_T","aoGrassXYZCPN","ab","Z","Z","RenderBlocks","cv","net/minecraft/src","0"
"field_22338_U","aoGrassXYZPPC","ac","Z","Z","RenderBlocks","cv","net/minecraft/src","0"
"field_22337_V","aoGrassXYZNPC","ad","Z","Z","RenderBlocks","cv","net/minecraft/src","0"
"field_22336_W","aoGrassXYZCPP","ae","Z","Z","RenderBlocks","cv","net/minecraft/src","0"
"field_22335_X","aoGrassXYZNCN","af","Z","Z","RenderBlocks","cv","net/minecraft/src","0"
"field_22334_Y","aoGrassXYZPCP","ag","Z","Z","RenderBlocks","cv","net/minecraft/src","0"
"field_22333_Z","aoGrassXYZNCP","ah","Z","Z","RenderBlocks","cv","net/minecraft/src","0"
"field_22363_aa","aoGrassXYZPCN","ai","Z","Z","RenderBlocks","cv","net/minecraft/src","0"
"field_22361_ab","aoGrassXYZCNN","aj","Z","Z","RenderBlocks","cv","net/minecraft/src","0"
"field_22359_ac","aoGrassXYZPNC","ak","Z","Z","RenderBlocks","cv","net/minecraft/src","0"
"field_22357_ad","aoGrassXYZNNC","al","Z","Z","RenderBlocks","cv","net/minecraft/src","0"
"field_22355_ae","aoGrassXYZCNP","am","Z","Z","RenderBlocks","cv","net/minecraft/src","0"
