"searge","name","notch","sig","notchsig","classname","classnotch","package","side"
"func_22013_a","renderLivingLabel","a","(LEntityLiving;Ljava/lang/String;DDDI)V","(Lls;Ljava/lang/String;DDDI)V","RenderLiving","gv","net/minecraft/src","0"
"func_20060_w","dropCurrentItem","D","()V","()V","EntityPlayer","gs","net/minecraft/src","0"
"func_446_a","joinEntityItemWithWorld","a","(LEntityItem;)V","(Lhl;)V","EntityPlayer","gs","net/minecraft/src","0"
"func_457_w","swingItem","J","()V","()V","EntityPlayer","gs","net/minecraft/src","0"
"func_9367_r","respawnPlayer","p_","()V","()V","EntityPlayer","gs","net/minecraft/src","0"
"func_20059_m","closeScreen","r","()V","()V","EntityPlayer","gs","net/minecraft/src","0"
"func_25058_a","addStat","a","(LStatBase;I)V","(Lvr;I)V","EntityPlayer","gs","net/minecraft/src","0"
"func_451_h","collideWithPlayer","j","(LEntity;)V","(Lsn;)V","EntityPlayer","gs","net/minecraft/src","0"
"func_6417_t","getScore","C","()I","()I","EntityPlayer","gs","net/minecraft/src","0"
"func_449_a","dropPlayerItem","a","(LItemStack;)V","(Liz;)V","EntityPlayer","gs","net/minecraft/src","0"
"func_444_a","dropPlayerItemWithRandomChoice","a","(LItemStack;Z)V","(Liz;Z)V","EntityPlayer","gs","net/minecraft/src","0"
"func_450_a","getCurrentPlayerStrVsBlock","a","(LBlock;)F","(Luu;)F","EntityPlayer","gs","net/minecraft/src","0"
"func_454_b","canHarvestBlock","b","(LBlock;)Z","(Luu;)Z","EntityPlayer","gs","net/minecraft/src","0"
"func_452_a","displayGUIChest","a","(LIInventory;)V","(Llw;)V","EntityPlayer","gs","net/minecraft/src","0"
"func_445_l","displayWorkbenchGUI","a","(III)V","(III)V","EntityPlayer","gs","net/minecraft/src","0"
"func_443_a_","onItemPickup","b","(LEntity;I)V","(Lsn;I)V","EntityPlayer","gs","net/minecraft/src","0"
"func_22058_C","resetHeight","E","()V","()V","EntityPlayer","gs","net/minecraft/src","0"
"func_27025_G","func_27025_G","F","()Z","()Z","EntityPlayer","gs","net/minecraft/src","0"
"func_25055_a","alertWolves","a","(LEntityLiving;Z)V","(Lls;Z)V","EntityPlayer","gs","net/minecraft/src","0"
"func_453_a","displayGUIFurnace","a","(LTileEntityFurnace;)V","(Lsk;)V","EntityPlayer","gs","net/minecraft/src","0"
"func_21092_a","displayGUIDispenser","a","(LTileEntityDispenser;)V","(Laz;)V","EntityPlayer","gs","net/minecraft/src","0"
"func_4052_a","displayGUIEditSign","a","(LTileEntitySign;)V","(Lyk;)V","EntityPlayer","gs","net/minecraft/src","0"
"func_6415_a_","useCurrentItemOnEntity","c","(LEntity;)V","(Lsn;)V","EntityPlayer","gs","net/minecraft/src","0"
"func_6416_v","getCurrentEquippedItem","G","()LItemStack;","()Liz;","EntityPlayer","gs","net/minecraft/src","0"
"func_448_u","destroyCurrentEquippedItem","H","()V","()V","EntityPlayer","gs","net/minecraft/src","0"
"func_463_a","attackTargetEntityWithCurrentItem","d","(LEntity;)V","(Lsn;)V","EntityPlayer","gs","net/minecraft/src","0"
"func_6420_o","func_6420_o","v","()V","()V","EntityPlayer","gs","net/minecraft/src","0"
"func_20058_b","onItemStackChanged","b","(LItemStack;)V","(Liz;)V","EntityPlayer","gs","net/minecraft/src","0"
"func_22053_b","sleepInBedAt","b","(III)LEnumStatus;","(III)Lcw;","EntityPlayer","gs","net/minecraft/src","0"
"func_22052_e","func_22052_e","e","(I)V","(I)V","EntityPlayer","gs","net/minecraft/src","0"
"func_22056_a","wakeUpPlayer","a","(ZZZ)V","(ZZZ)V","EntityPlayer","gs","net/minecraft/src","0"
"func_22057_q","isInBed","am","()Z","()Z","EntityPlayer","gs","net/minecraft/src","0"
"func_25060_a","func_25060_a","a","(LWorld;LChunkCoordinates;)LChunkCoordinates;","(Lfd;Lbr;)Lbr;","EntityPlayer","gs","net/minecraft/src","0"
"func_22059_J","getBedOrientationInDegrees","M","()F","()F","EntityPlayer","gs","net/minecraft/src","0"
"func_22054_L","isPlayerFullyAsleep","O","()Z","()Z","EntityPlayer","gs","net/minecraft/src","0"
"func_22060_M","func_22060_M","P","()I","()I","EntityPlayer","gs","net/minecraft/src","0"
"func_22055_b","addChatMessage","b","(Ljava/lang/String;)V","(Ljava/lang/String;)V","EntityPlayer","gs","net/minecraft/src","0"
"func_25059_P","getPlayerSpawnCoordinate","Q","()LChunkCoordinates;","()Lbr;","EntityPlayer","gs","net/minecraft/src","0"
"func_25061_a","setPlayerSpawnCoordinate","a","(LChunkCoordinates;)V","(Lbr;)V","EntityPlayer","gs","net/minecraft/src","0"
"func_27026_a","triggerAchievement","a","(LStatBase;)V","(Lvr;)V","EntityPlayer","gs","net/minecraft/src","0"
"func_25056_h","addMovementStat","i","(DDD)V","(DDD)V","EntityPlayer","gs","net/minecraft/src","0"
"func_27024_i","addMountedMovementStat","j","(DDD)V","(DDD)V","EntityPlayer","gs","net/minecraft/src","0"
"func_21107_a","getRandomWorldGenForTrees","a","(Ljava/util/Random;)LWorldGenerator;","(Ljava/util/Random;)Lpg;","BiomeGenBase","kd","net/minecraft/src","0"
"func_27076_e","setDisableRain","e","()LBiomeGenBase;","()Lkd;","BiomeGenBase","kd","net/minecraft/src","0"
"func_4120_a","generateBiomeLookup","a","()V","()V","BiomeGenBase","kd","net/minecraft/src","0"
"func_4122_b","setEnableSnow","b","()LBiomeGenBase;","()Lkd;","BiomeGenBase","kd","net/minecraft/src","0"
"func_4125_a","setBiomeName","a","(Ljava/lang/String;)LBiomeGenBase;","(Ljava/lang/String;)Lkd;","BiomeGenBase","kd","net/minecraft/src","0"
"func_4124_a","func_4124_a","a","(I)LBiomeGenBase;","(I)Lkd;","BiomeGenBase","kd","net/minecraft/src","0"
"func_4123_b","setColor","b","(I)LBiomeGenBase;","(I)Lkd;","BiomeGenBase","kd","net/minecraft/src","0"
"func_4121_a","getBiomeFromLookup","a","(DD)LBiomeGenBase;","(DD)Lkd;","BiomeGenBase","kd","net/minecraft/src","0"
"func_4119_a","getBiome","a","(FF)LBiomeGenBase;","(FF)Lkd;","BiomeGenBase","kd","net/minecraft/src","0"
"func_4126_a","getSkyColorByTemp","a","(F)I","(F)I","BiomeGenBase","kd","net/minecraft/src","0"
"func_25063_a","getSpawnableList","a","(LEnumCreatureType;)Ljava/util/List;","(Llk;)Ljava/util/List;","BiomeGenBase","kd","net/minecraft/src","0"
"func_27078_c","getEnableSnow","c","()Z","()Z","BiomeGenBase","kd","net/minecraft/src","0"
"func_27077_d","canSpawnLightningBolt","d","()Z","()Z","BiomeGenBase","kd","net/minecraft/src","0"
"func_22183_a","func_22183_a","a","(Ljava/io/File;Ljava/util/ArrayList;Ljava/util/ArrayList;)V","(Ljava/io/File;Ljava/util/ArrayList;Ljava/util/ArrayList;)V","SaveConverterMcRegion","hi","net/minecraft/src","0"
"func_22181_a","func_22181_a","a","(Ljava/io/File;Ljava/util/ArrayList;IILIProgressUpdate;)V","(Ljava/io/File;Ljava/util/ArrayList;IILyb;)V","SaveConverterMcRegion","hi","net/minecraft/src","0"
"func_22182_a","func_22182_a","a","(Ljava/util/ArrayList;IILIProgressUpdate;)V","(Ljava/util/ArrayList;IILyb;)V","SaveConverterMcRegion","hi","net/minecraft/src","0"
"func_596_a","printText","a","(Ljava/lang/String;)V","(Ljava/lang/String;)V","LoadingScreenRenderer","mk","net/minecraft/src","0"
"func_597_c","func_597_c","c","(Ljava/lang/String;)V","(Ljava/lang/String;)V","LoadingScreenRenderer","mk","net/minecraft/src","0"
"func_537_a","chunkExists","a","(II)Z","(II)Z","IChunkProvider","cl","net/minecraft/src","0"
"func_533_b","provideChunk","b","(II)LChunk;","(II)Llm;","IChunkProvider","cl","net/minecraft/src","0"
"func_538_d","prepareChunk","c","(II)LChunk;","(II)Llm;","IChunkProvider","cl","net/minecraft/src","0"
"func_534_a","populate","a","(LIChunkProvider;II)V","(Lcl;II)V","IChunkProvider","cl","net/minecraft/src","0"
"func_535_a","saveChunks","a","(ZLIProgressUpdate;)Z","(ZLyb;)Z","IChunkProvider","cl","net/minecraft/src","0"
"func_532_a","unload100OldestChunks","a","()Z","()Z","IChunkProvider","cl","net/minecraft/src","0"
"func_536_b","canSave","b","()Z","()Z","IChunkProvider","cl","net/minecraft/src","0"
"func_21109_c","makeString","c","()Ljava/lang/String;","()Ljava/lang/String;","IChunkProvider","cl","net/minecraft/src","0"
"func_1197_a","setPosition","a","(III)V","(III)V","WorldRenderer","dk","net/minecraft/src","0"
"func_1203_g","setupGLTranslation","g","()V","()V","WorldRenderer","dk","net/minecraft/src","0"
"func_1198_a","updateRenderer","a","()V","()V","WorldRenderer","dk","net/minecraft/src","0"
"func_1202_a","distanceToEntitySquared","a","(LEntity;)F","(Lsn;)F","WorldRenderer","dk","net/minecraft/src","0"
"func_1195_b","setDontDraw","b","()V","()V","WorldRenderer","dk","net/minecraft/src","0"
"func_1204_c","func_1204_c","c","()V","()V","WorldRenderer","dk","net/minecraft/src","0"
"func_1200_a","getGLCallListForPass","a","(I)I","(I)I","WorldRenderer","dk","net/minecraft/src","0"
"func_1199_a","updateInFrustrum","a","(LICamera;)V","(Lyn;)V","WorldRenderer","dk","net/minecraft/src","0"
"func_1201_d","callOcclusionQueryList","d","()V","()V","WorldRenderer","dk","net/minecraft/src","0"
"func_1196_e","skipAllRenderPasses","e","()Z","()Z","WorldRenderer","dk","net/minecraft/src","0"
"func_1194_f","markDirty","f","()V","()V","WorldRenderer","dk","net/minecraft/src","0"
"func_340_a","loadSoundSettings","a","(LGameSettings;)V","(Lkv;)V","SoundManager","yo","net/minecraft/src","0"
"func_339_d","tryToSetLibraryAndCodecs","d","()V","()V","SoundManager","yo","net/minecraft/src","0"
"func_335_a","onSoundOptionsChanged","a","()V","()V","SoundManager","yo","net/minecraft/src","0"
"func_330_b","closeMinecraft","b","()V","()V","SoundManager","yo","net/minecraft/src","0"
"func_6372_a","addSound","a","(Ljava/lang/String;Ljava/io/File;)V","(Ljava/lang/String;Ljava/io/File;)V","SoundManager","yo","net/minecraft/src","0"
"func_6373_b","addStreaming","b","(Ljava/lang/String;Ljava/io/File;)V","(Ljava/lang/String;Ljava/io/File;)V","SoundManager","yo","net/minecraft/src","0"
"func_6374_c","addMusic","c","(Ljava/lang/String;Ljava/io/File;)V","(Ljava/lang/String;Ljava/io/File;)V","SoundManager","yo","net/minecraft/src","0"
"func_4033_c","playRandomMusicIfReady","c","()V","()V","SoundManager","yo","net/minecraft/src","0"
"func_338_a","func_338_a","a","(LEntityLiving;F)V","(Lls;F)V","SoundManager","yo","net/minecraft/src","0"
"func_331_a","playStreaming","a","(Ljava/lang/String;FFFFF)V","(Ljava/lang/String;FFFFF)V","SoundManager","yo","net/minecraft/src","0"
"func_336_b","playSound","b","(Ljava/lang/String;FFFFF)V","(Ljava/lang/String;FFFFF)V","SoundManager","yo","net/minecraft/src","0"
"func_337_a","playSoundFX","a","(Ljava/lang/String;FF)V","(Ljava/lang/String;FF)V","SoundManager","yo","net/minecraft/src","0"
"func_180_a","renderSaddledPig","a","(LEntityPig;IF)Z","(Lwh;IF)Z","RenderPig","me","net/minecraft/src","0"
"func_27243_a","func_27243_a","a","()LJ_JsonStringNode;","()Lqa;","J_JsonStringNodeBuilder","f","net/minecraft/src","0"
"func_861_a","func_861_a","a","(IIIDDD)V","(IIIDDD)V","RenderList","tg","net/minecraft/src","0"
"func_862_a","func_862_a","a","(III)Z","(III)Z","RenderList","tg","net/minecraft/src","0"
"func_858_a","func_858_a","a","(I)V","(I)V","RenderList","tg","net/minecraft/src","0"
"func_860_a","func_860_a","a","()V","()V","RenderList","tg","net/minecraft/src","0"
"func_859_b","func_859_b","b","()V","()V","RenderList","tg","net/minecraft/src","0"
"func_921_a","addBox","a","(FFFIII)V","(FFFIII)V","ModelRenderer","ps","net/minecraft/src","0"
"func_923_a","addBox","a","(FFFIIIF)V","(FFFIIIF)V","ModelRenderer","ps","net/minecraft/src","0"
"func_925_a","setRotationPoint","a","(FFF)V","(FFF)V","ModelRenderer","ps","net/minecraft/src","0"
"func_922_a","render","a","(F)V","(F)V","ModelRenderer","ps","net/minecraft/src","0"
"func_25122_b","renderWithRotation","b","(F)V","(F)V","ModelRenderer","ps","net/minecraft/src","0"
"func_926_b","postRender","c","(F)V","(F)V","ModelRenderer","ps","net/minecraft/src","0"
"func_924_c","compileDisplayList","d","(F)V","(F)V","ModelRenderer","ps","net/minecraft/src","0"
"func_22115_j","func_22115_j","k","()V","()V","GuiSleepMP","gh","net/minecraft/src","0"
"func_21099_a","getMobID","a","()Ljava/lang/String;","()Ljava/lang/String;","TileEntityMobSpawner","cy","net/minecraft/src","0"
"func_21098_a","setMobID","a","(Ljava/lang/String;)V","(Ljava/lang/String;)V","TileEntityMobSpawner","cy","net/minecraft/src","0"
"func_484_a","anyPlayerInRange","b","()Z","()Z","TileEntityMobSpawner","cy","net/minecraft/src","0"
"func_483_c","updateDelay","d","()V","()V","TileEntityMobSpawner","cy","net/minecraft/src","0"
"func_1223_a","renderBlockUsingTexture","a","(LBlock;IIII)V","(Luu;IIII)V","RenderBlocks","cv","net/minecraft/src","0"
"func_31075_a","func_31075_a","a","(LBlock;III)V","(Luu;III)V","RenderBlocks","cv","net/minecraft/src","0"
"func_1234_a","renderBlockByRenderType","b","(LBlock;III)Z","(Luu;III)Z","RenderBlocks","cv","net/minecraft/src","0"
"func_22331_p","renderBlockBed","q","(LBlock;III)Z","(Luu;III)Z","RenderBlocks","cv","net/minecraft/src","0"
"func_1241_b","renderBlockTorch","c","(LBlock;III)Z","(Luu;III)Z","RenderBlocks","cv","net/minecraft/src","0"
"func_22332_q","renderBlockRepeater","r","(LBlock;III)Z","(Luu;III)Z","RenderBlocks","cv","net/minecraft/src","0"
"func_31078_d","func_31078_d","d","(LBlock;III)V","(Luu;III)V","RenderBlocks","cv","net/minecraft/src","0"
"func_31074_b","func_31074_b","b","(LBlock;IIIZ)Z","(Luu;IIIZ)Z","RenderBlocks","cv","net/minecraft/src","0"
"func_31076_a","func_31076_a","a","(DDDDDDFD)V","(DDDDDDFD)V","RenderBlocks","cv","net/minecraft/src","0"
"func_31081_b","func_31081_b","b","(DDDDDDFD)V","(DDDDDDFD)V","RenderBlocks","cv","net/minecraft/src","0"
"func_31077_c","func_31077_c","c","(DDDDDDFD)V","(DDDDDDFD)V","RenderBlocks","cv","net/minecraft/src","0"
"func_31079_a","func_31079_a","a","(LBlock;IIIZ)V","(Luu;IIIZ)V","RenderBlocks","cv","net/minecraft/src","0"
"func_31080_c","func_31080_c","c","(LBlock;IIIZ)Z","(Luu;IIIZ)Z","RenderBlocks","cv","net/minecraft/src","0"
"func_1229_c","renderBlockLever","e","(LBlock;III)Z","(Luu;III)Z","RenderBlocks","cv","net/minecraft/src","0"
"func_1235_d","renderBlockFire","f","(LBlock;III)Z","(Luu;III)Z","RenderBlocks","cv","net/minecraft/src","0"
"func_1242_e","renderBlockRedstoneWire","g","(LBlock;III)Z","(Luu;III)Z","RenderBlocks","cv","net/minecraft/src","0"
"func_1216_f","renderBlockMinecartTrack","a","(LBlockRail;III)Z","(Lpc;III)Z","RenderBlocks","cv","net/minecraft/src","0"
"func_1221_g","renderBlockLadder","h","(LBlock;III)Z","(Luu;III)Z","RenderBlocks","cv","net/minecraft/src","0"
"func_1226_h","renderBlockReed","i","(LBlock;III)Z","(Luu;III)Z","RenderBlocks","cv","net/minecraft/src","0"
"func_1232_i","renderBlockCrops","j","(LBlock;III)Z","(Luu;III)Z","RenderBlocks","cv","net/minecraft/src","0"
"func_1237_a","renderTorchAtAngle","a","(LBlock;DDDDD)V","(Luu;DDDDD)V","RenderBlocks","cv","net/minecraft/src","0"
"func_1239_a","renderCrossedSquares","a","(LBlock;IDDD)V","(Luu;IDDD)V","RenderBlocks","cv","net/minecraft/src","0"
"func_1245_b","func_1245_b","b","(LBlock;IDDD)V","(Luu;IDDD)V","RenderBlocks","cv","net/minecraft/src","0"
"func_1222_j","renderBlockFluids","k","(LBlock;III)Z","(Luu;III)Z","RenderBlocks","cv","net/minecraft/src","0"
"func_1224_a","func_1224_a","a","(IIILMaterial;)F","(IIILln;)F","RenderBlocks","cv","net/minecraft/src","0"
"func_1243_a","renderBlockFallingSand","a","(LBlock;LWorld;III)V","(Luu;Lfd;III)V","RenderBlocks","cv","net/minecraft/src","0"
"func_1228_k","renderStandardBlock","l","(LBlock;III)Z","(Luu;III)Z","RenderBlocks","cv","net/minecraft/src","0"
"func_22330_a","renderStandardBlockWithAmbientOcclusion","a","(LBlock;IIIFFF)Z","(Luu;IIIFFF)Z","RenderBlocks","cv","net/minecraft/src","0"
"func_4152_a","renderStandardBlockWithColorMultiplier","b","(LBlock;IIIFFF)Z","(Luu;IIIFFF)Z","RenderBlocks","cv","net/minecraft/src","0"
"func_1233_l","renderBlockCactus","m","(LBlock;III)Z","(Luu;III)Z","RenderBlocks","cv","net/minecraft/src","0"
"func_1230_b","func_1230_b","c","(LBlock;IIIFFF)Z","(Luu;IIIFFF)Z","RenderBlocks","cv","net/minecraft/src","0"
"func_1240_m","renderBlockFence","n","(LBlock;III)Z","(Luu;III)Z","RenderBlocks","cv","net/minecraft/src","0"
"func_1214_n","renderBlockStairs","o","(LBlock;III)Z","(Luu;III)Z","RenderBlocks","cv","net/minecraft/src","0"
"func_1218_o","renderBlockDoor","p","(LBlock;III)Z","(Luu;III)Z","RenderBlocks","cv","net/minecraft/src","0"
"func_1244_a","renderBottomFace","a","(LBlock;DDDI)V","(Luu;DDDI)V","RenderBlocks","cv","net/minecraft/src","0"
"func_1217_b","renderTopFace","b","(LBlock;DDDI)V","(Luu;DDDI)V","RenderBlocks","cv","net/minecraft/src","0"
"func_1220_c","renderEastFace","c","(LBlock;DDDI)V","(Luu;DDDI)V","RenderBlocks","cv","net/minecraft/src","0"
"func_1225_d","renderWestFace","d","(LBlock;DDDI)V","(Luu;DDDI)V","RenderBlocks","cv","net/minecraft/src","0"
"func_1231_e","renderNorthFace","e","(LBlock;DDDI)V","(Luu;DDDI)V","RenderBlocks","cv","net/minecraft/src","0"
"func_1236_f","renderSouthFace","f","(LBlock;DDDI)V","(Luu;DDDI)V","RenderBlocks","cv","net/minecraft/src","0"
"func_1227_a","renderBlockOnInventory","a","(LBlock;IF)V","(Luu;IF)V","RenderBlocks","cv","net/minecraft/src","0"
"func_1219_a","renderItemIn3d","a","(I)Z","(I)Z","RenderBlocks","cv","net/minecraft/src","0"
"func_25039_v","getWolfShaking","v","()Z","()Z","EntityWolf","gi","net/minecraft/src","0"
"func_25043_b_","getShadingWhileShaking","b_","(F)F","(F)F","EntityWolf","gi","net/minecraft/src","0"
"func_25042_a","getShakeAngle","a","(FF)F","(FF)F","EntityWolf","gi","net/minecraft/src","0"
"func_25033_c","getInterestedAngle","c","(F)F","(F)F","EntityWolf","gi","net/minecraft/src","0"
"func_25044_b","getPathOrWalkableBlock","c","(LEntity;F)V","(Lsn;F)V","EntityWolf","gi","net/minecraft/src","0"
"func_25035_a","showHeartsOrSmokeFX","a","(Z)V","(Z)V","EntityWolf","gi","net/minecraft/src","0"
"func_25037_z","setTailRotation","z","()F","()F","EntityWolf","gi","net/minecraft/src","0"
"func_25045_A","getWolfOwner","A","()Ljava/lang/String;","()Ljava/lang/String;","EntityWolf","gi","net/minecraft/src","0"
"func_25036_a","setWolfOwner","a","(Ljava/lang/String;)V","(Ljava/lang/String;)V","EntityWolf","gi","net/minecraft/src","0"
"func_25034_B","isWolfSitting","B","()Z","()Z","EntityWolf","gi","net/minecraft/src","0"
"func_25046_b","setWolfSitting","b","(Z)V","(Z)V","EntityWolf","gi","net/minecraft/src","0"
"func_25040_C","isWolfAngry","C","()Z","()Z","EntityWolf","gi","net/minecraft/src","0"
"func_25041_c","setWolfAngry","c","(Z)V","(Z)V","EntityWolf","gi","net/minecraft/src","0"
"func_25047_D","isWolfTamed","D","()Z","()Z","EntityWolf","gi","net/minecraft/src","0"
"func_25038_d","setWolfTamed","d","(Z)V","(Z)V","EntityWolf","gi","net/minecraft/src","0"
"func_6492_b","truncateString","b","(Ljava/lang/String;)Ljava/lang/String;","(Ljava/lang/String;)Ljava/lang/String;","TexturePackCustom","vp","net/minecraft/src","0"
"func_22299_a","getNBTTagCompound","a","()LNBTTagCompound;","()Lnu;","WorldInfo","ei","net/minecraft/src","0"
"func_22305_a","getNBTTagCompoundWithPlayer","a","(Ljava/util/List;)LNBTTagCompound;","(Ljava/util/List;)Lnu;","WorldInfo","ei","net/minecraft/src","0"
"func_22291_a","updateTagCompound","a","(LNBTTagCompound;LNBTTagCompound;)V","(Lnu;Lnu;)V","WorldInfo","ei","net/minecraft/src","0"
"func_22288_b","getRandomSeed","b","()J","()J","WorldInfo","ei","net/minecraft/src","0"
"func_22293_c","getSpawnX","c","()I","()I","WorldInfo","ei","net/minecraft/src","0"
"func_22295_d","getSpawnY","d","()I","()I","WorldInfo","ei","net/minecraft/src","0"
"func_22300_e","getSpawnZ","e","()I","()I","WorldInfo","ei","net/minecraft/src","0"
"func_22304_f","getWorldTime","f","()J","()J","WorldInfo","ei","net/minecraft/src","0"
"func_22306_g","getSizeOnDisk","g","()J","()J","WorldInfo","ei","net/minecraft/src","0"
"func_22303_h","getPlayerNBTTagCompound","h","()LNBTTagCompound;","()Lnu;","WorldInfo","ei","net/minecraft/src","0"
"func_22290_i","getDimension","i","()I","()I","WorldInfo","ei","net/minecraft/src","0"
"func_22294_a","setSpawnX","a","(I)V","(I)V","WorldInfo","ei","net/minecraft/src","0"
"func_22308_b","setSpawnY","b","(I)V","(I)V","WorldInfo","ei","net/minecraft/src","0"
"func_22298_c","setSpawnZ","c","(I)V","(I)V","WorldInfo","ei","net/minecraft/src","0"
"func_22307_a","setWorldTime","a","(J)V","(J)V","WorldInfo","ei","net/minecraft/src","0"
